University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Study_Efficiency,Academic_Risk_Score,Time_Management_Score,Cluster
2020,1,20,2020,0,11,1,1,7,4,0,1,1,2,0,2,0,0,0,6,3,8,4,1,1,1,2.91,0,3.97,139,75000,1.4,9.8,5,1
2023,1,19,2022,0,2,0,1,3,1,1,1,1,5,1,2,0,0,0,6,1,19,4,0,0,1,2.65,0,3.57,27,75000,1.5,9.8,-2,2
2019,1,24,2018,0,11,0,1,4,2,1,1,1,6,2,42,0,0,1,6,2,8,4,0,1,2,2.23,0,3.65,145,76000,1.3333333333333333,5.8,-2,2
2020,0,21,2019,0,7,0,1,3,1,1,1,1,6,1,51,0,0,0,48,3,16,4,0,1,2,2.13,0,3.28,98,77000,1.5,4.9,-3,2
2019,1,23,2019,0,11,1,1,5,3,0,1,1,5,2,2,0,0,1,19,2,16,4,1,1,1,2.66,0,3.85,145,77000,1.25,9.8,0,1
2020,0,20,2020,0,11,0,1,3,3,1,1,0,3,2,2,0,0,1,48,4,16,4,1,1,1,2.87,0,3.9,143,77000,0.75,9.8,0,1
2022,0,20,2021,0,7,0,1,2,2,1,1,1,3,2,34,0,0,1,23,3,12,3,1,0,2,2.65,0,3.75,95,77000,0.6666666666666666,6.6,-1,0
2021,0,22,2021,0,10,0,1,2,3,1,1,0,1,2,2,0,0,0,48,2,16,3,1,1,1,1.38,0,2.51,134,77000,0.5,9.8,1,1
2019,1,25,2018,0,11,1,1,5,3,1,1,0,12,2,2,0,0,1,19,2,19,2,0,1,1,2.19,0,3.45,103,78000,1.25,9.8,-7,2
2020,0,20,2019,0,8,0,1,3,1,0,1,0,6,2,45,0,0,0,48,3,8,4,0,1,1,2.11,0,3.46,101,78000,1.5,5.5,-3,2
2020,0,25,2019,0,11,0,1,1,2,0,1,1,2,1,34,1,0,0,19,4,8,2,1,1,1,1.78,0,2.8,143,78000,0.3333333333333333,7.6,-1,1
2021,0,19,2021,0,7,0,1,3,2,0,1,1,5,2,2,0,0,0,1,2,12,4,0,0,1,2.45,0,3.76,100,78000,1.0,9.8,-2,2
2021,1,20,2020,0,10,0,1,2,3,0,1,1,2,2,2,1,0,0,23,4,12,4,1,1,1,2.67,0,3.7,132,79000,0.5,10.8,0,1
2021,1,21,2021,0,9,1,1,3,3,1,1,1,2,1,2,1,0,1,39,2,8,3,1,1,1,2.61,0,3.77,123,79000,0.75,10.8,1,1
2020,0,25,2018,0,12,1,1,6,2,1,1,1,6,2,45,0,0,1,48,3,16,2,0,1,1,1.61,0,2.81,133,80000,2.0,5.5,0,2
2020,1,23,2019,0,9,0,1,1,1,0,1,1,5,1,2,0,0,1,23,1,12,2,0,0,1,2.89,0,3.89,102,80000,0.5,9.8,-4,2
2021,0,20,2020,0,9,0,1,2,2,0,1,1,3,1,2,1,0,0,6,4,8,2,1,1,1,1.68,0,2.71,101,80000,0.6666666666666666,10.8,-1,1
2020,1,20,2020,0,11,0,1,1,1,0,1,1,3,0,2,0,0,1,6,2,8,3,1,0,1,1.63,0,2.7,143,80000,0.5,9.8,-2,1
2021,1,20,2021,0,7,0,1,2,1,0,1,1,2,0,61,0,0,1,19,3,16,3,0,1,1,1.56,0,2.64,97,80000,1.0,3.9,0,0
2020,1,20,2020,0,11,0,1,4,1,0,1,1,2,2,2,1,0,1,1,4,8,3,1,0,1,2.75,0,3.8,143,81000,2.0,10.8,2,1
2020,1,22,2018,0,7,1,1,6,3,0,1,0,3,0,2,0,0,0,48,3,16,4,0,1,1,2.56,0,3.95,115,85000,1.5,9.8,3,1
2020,0,22,2020,0,11,0,1,2,3,0,1,1,1,2,2,1,0,0,48,4,16,2,0,1,1,2.56,0,3.66,143,86000,0.5,10.8,1,1
2019,1,24,2018,0,11,0,1,5,2,0,1,1,3,2,54,1,0,0,23,4,12,4,1,0,1,1.76,0,2.89,143,87000,1.6666666666666667,5.6,2,0
2020,1,23,2019,0,10,0,1,2,2,0,1,1,3,2,44,1,0,0,23,1,12,4,1,0,1,2.87,0,3.91,139,88000,0.6666666666666666,6.6,-1,0
2022,1,20,2021,0,7,0,1,3,1,0,1,1,2,1,20,0,0,0,1,4,8,3,1,0,1,1.56,0,2.63,88,88000,1.5,8.0,1,1
2019,1,21,2018,0,11,1,1,2,1,0,1,1,4,2,2,0,0,1,19,2,8,3,1,0,2,2.57,0,3.88,145,89000,1.0,9.8,-2,1
2019,1,25,2018,0,11,0,1,4,2,1,1,1,3,0,46,0,0,0,1,2,8,4,1,1,1,1.5,0,2.63,143,89000,1.3333333333333333,5.4,1,0
2021,0,20,2020,0,10,0,1,3,3,0,1,1,1,2,2,0,0,0,19,2,8,4,0,0,1,2.55,0,3.6,135,89000,0.75,9.8,2,1
2022,0,19,2021,0,4,1,1,5,2,0,1,1,4,0,2,0,0,1,19,2,12,4,1,1,1,2.56,0,3.89,29,89000,1.6666666666666667,9.8,1,1
2019,1,24,2019,0,11,1,1,6,3,1,1,0,2,0,2,0,0,1,1,1,12,4,1,1,1,2.87,0,3.94,143,90000,1.5,9.8,4,1
2019,0,24,2019,0,11,0,0,1,2,0,1,0,5,0,2,0,0,1,23,2,12,4,1,0,1,2.48,0,3.78,144,90000,0.3333333333333333,9.8,-4,2
2021,1,24,2019,0,6,0,1,1,1,0,1,1,10,0,55,0,0,0,23,1,12,4,0,0,1,1.35,0,2.65,98,90000,0.5,4.5,-9,2
2020,1,22,2020,0,7,0,1,5,2,1,1,1,8,0,2,0,0,0,49,2,19,4,0,1,1,1.56,0,2.98,99,90000,1.6666666666666667,9.8,-3,2
2021,0,20,2020,0,8,0,1,4,3,0,1,1,4,2,32,1,0,1,1,2,16,4,1,1,1,1.66,0,2.45,105,90000,1.0,7.8,0,1
2022,1,20,2021,0,5,0,1,2,2,0,1,0,3,0,2,0,0,1,49,2,16,3,0,1,2,1.86,0,2.91,60,93000,0.6666666666666666,9.8,-1,1
2023,0,19,2021,0,2,0,1,4,3,0,1,1,3,2,2,0,0,0,1,2,16,4,0,0,1,2.77,0,3.83,30,95000,1.0,9.8,1,1
2022,0,21,2021,0,6,0,1,1,2,0,1,1,3,2,23,1,0,0,23,1,12,3,0,0,1,2.81,0,3.9,83,95000,0.3333333333333333,8.7,-2,1
2021,0,21,2020,0,9,1,1,2,1,0,1,1,3,0,2,1,0,0,1,2,8,4,1,1,1,2.75,0,3.81,120,96000,1.0,10.8,-1,1
2019,1,25,2018,0,11,0,1,5,1,0,1,1,3,0,34,0,0,1,48,4,16,4,1,0,1,1.56,0,2.63,143,97000,2.5,6.6,2,0
2020,1,23,2019,0,10,1,1,2,2,0,1,1,6,2,2,0,0,0,23,1,12,4,0,1,1,2.91,0,3.98,91,97000,0.6666666666666666,9.8,-4,2
2022,1,21,2021,0,5,0,1,2,2,0,1,0,2,0,24,0,0,0,23,2,12,2,0,1,1,1.54,0,2.63,68,97000,0.6666666666666666,7.6,0,1
2019,0,25,2018,0,11,0,1,3,3,0,1,1,3,2,52,1,1,0,23,4,12,3,0,0,1,1.78,0,2.83,143,98000,0.75,7.8,0,0
2022,0,22,2019,0,4,1,0,8,1,1,1,1,10,0,36,1,0,1,48,1,19,3,1,1,1,2.9,0,3.88,60,100000,4.0,7.4,-2,2
2020,1,21,2019,0,9,0,1,3,1,0,1,1,3,1,26,1,0,0,6,4,8,3,1,1,2,2.67,0,3.75,116,100000,1.5,8.4,0,1
2021,1,20,2021,0,8,0,1,4,2,1,1,0,5,2,2,0,0,0,6,1,8,4,0,1,1,2.33,0,3.45,102,100000,1.3333333333333333,9.8,-1,2
2020,0,24,2018,0,9,0,1,3,3,0,1,1,3,2,35,0,0,0,23,4,12,3,1,0,1,2.76,0,3.56,123,110000,0.75,6.5,0,0
2021,1,21,2020,0,6,0,1,5,2,1,1,1,9,2,28,1,0,0,48,2,13,3,0,0,1,1.23,0,2.76,89,110000,1.6666666666666667,8.2,-4,2
2020,0,22,2020,0,10,0,1,2,3,1,1,1,3,2,25,1,0,0,39,4,19,2,0,1,1,2.35,0,3.48,135,116000,0.5,8.5,-1,1
2020,1,22,2019,0,9,0,1,4,3,0,1,1,3,2,41,1,0,1,23,2,12,2,0,1,1,1.34,0,2.48,103,117000,1.0,6.9,1,1
2019,0,25,2018,0,11,1,1,6,3,0,1,1,3,2,55,0,0,1,1,2,12,4,0,1,1,2.07,0,3.12,144,119000,1.5,4.5,3,0
2020,1,20,2020,0,11,0,1,4,1,1,1,1,2,0,2,1,0,0,6,1,8,4,1,0,1,2.56,0,3.6,143,120000,2.0,10.8,2,1
2022,0,21,2021,0,6,0,1,3,1,0,1,1,2,1,30,0,0,1,23,2,12,4,0,1,1,1.77,0,2.8,78,120000,1.5,7.0,1,1
2022,0,20,2021,0,6,0,1,3,2,0,1,1,3,1,33,1,1,0,23,4,12,3,0,0,1,2.67,0,3.77,78,120000,1.0,9.7,0,1
2019,0,22,2019,0,11,0,1,2,1,0,1,1,3,1,2,0,0,1,48,4,16,4,1,0,1,1.86,0,2.93,143,121000,1.0,9.8,-1,1
2022,1,20,2020,0,5,0,1,1,2,0,1,1,3,2,2,1,0,1,48,4,16,4,1,0,1,1.87,0,2.94,68,121000,0.3333333333333333,10.8,-2,1
2021,1,20,2019,0,7,0,1,2,1,1,1,1,9,2,45,1,0,1,39,2,16,4,0,1,2,1.22,0,2.78,107,130000,1.0,6.5,-7,2
2022,0,21,2021,0,6,0,1,3,3,0,1,1,2,2,2,1,0,1,1,4,8,3,1,0,1,1.4,0,2.54,77,130000,0.75,10.8,1,1
2022,0,20,2021,0,5,0,1,3,3,1,1,1,1,2,2,0,0,1,6,2,8,4,1,1,1,1.78,0,2.83,59,135000,0.75,9.8,2,1
2022,1,20,2021,0,5,0,1,4,3,0,1,1,3,2,43,0,0,1,48,4,16,2,0,1,1,1.77,0,2.85,63,136000,1.0,5.7,1,0
2019,1,22,2018,0,11,0,1,5,3,0,1,0,5,0,2,0,0,0,39,1,19,4,0,1,2,2.55,0,3.66,143,137000,1.25,9.8,0,2
2021,1,20,2021,0,9,0,1,1,2,0,1,1,2,0,2,0,0,0,1,1,16,4,0,0,2,2.65,0,3.88,125,140000,0.3333333333333333,9.8,-1,1
2019,0,25,2018,0,11,1,1,5,3,0,1,1,3,2,10,1,0,1,23,2,12,3,1,0,1,2.81,0,3.9,143,144000,1.25,10.0,2,1
2021,0,20,2020,0,9,0,1,2,2,0,1,1,3,2,2,0,0,1,48,2,8,3,1,1,1,2.34,0,3.44,113,167000,0.6666666666666666,9.8,-1,1
2020,1,20,2020,0,11,0,1,2,1,0,1,1,3,0,52,1,0,0,6,4,8,4,1,1,1,2.35,0,3.43,143,170000,1.0,5.8,-1,0
2021,0,20,2020,0,8,0,1,1,2,1,1,1,2,1,17,1,0,0,6,2,8,3,1,0,1,2.65,0,3.77,100,180000,0.3333333333333333,9.3,-1,1
2022,1,23,2020,0,8,1,1,4,2,0,1,1,4,1,2,1,0,1,39,2,16,4,1,0,1,2.5,0,2.22,18,200000,1.3333333333333333,10.8,0,1
2021,1,22,2020,0,9,0,1,3,2,0,1,0,2,1,2,1,0,0,23,2,12,2,1,1,1,1.56,0,2.78,100,200000,1.0,10.8,1,1
2019,0,25,2018,0,11,0,1,5,3,0,1,1,3,2,2,0,0,1,48,4,16,4,0,0,1,1.4,0,2.52,136,210000,1.25,9.8,2,1
2018,0,23,2017,0,11,0,1,3,2,1,1,1,5,2,2,0,0,0,23,1,12,3,1,0,1,1.34,0,2.88,88,250000,1.0,9.8,-2,2
